datetime,symbol,open,high,low,close,volume,adx,sma10,sma20,sma50,sma100,sma200,ema10,ema20,ema50,ema100,ema200,upper_band1,lower_band1,upper_band2,lower_band2
2022-08-09 16:00:00,Binance:DOGEUSDT,0.07318,0.0733,0.06954,0.0698,350707618.0,,0.07,,,,,0.07,,,,,,,,
2022-08-09 20:00:00,Binance:DOGEUSDT,0.06981,0.07061,0.06743,0.06851,273839017.0,,0.07,,,,,0.07,,,,,,,,
2022-08-10 00:00:00,Binance:DOGEUSDT,0.06851,0.0691,0.0684,0.06846,83644577.0,,0.07,0.07,,,,0.07,0.07,,,,,,,
2022-08-10 04:00:00,Binance:DOGEUSDT,0.06846,0.0696,0.06845,0.06904,81622841.0,,0.07,0.07,,,,0.07,0.07,,,,,,,
2022-08-10 08:00:00,Binance:DOGEUSDT,0.06902,0.06908,0.06649,0.06785,179613211.0,,0.07,0.07,,,,0.07,0.07,,,,,,,
2022-08-10 12:00:00,Binance:DOGEUSDT,0.06787,0.06837,0.0675,0.06818,57883655.0,,0.07,0.07,,,,0.07,0.07,,,,,,,
2022-08-10 16:00:00,Binance:DOGEUSDT,0.06817,0.06879,0.06802,0.06865,63638545.0,,0.07,0.07,,,,0.07,0.07,,,,,,,
2022-08-10 20:00:00,Binance:DOGEUSDT,0.06865,0.07146,0.0683,0.07113,354043393.0,,0.07,0.07,,,,0.07,0.07,,,,,,,
2022-08-11 00:00:00,Binance:DOGEUSDT,0.07112,0.07138,0.06974,0.07011,122872857.0,,0.07,0.07,,,,0.07,0.07,,,,,,,
2022-08-11 04:00:00,Binance:DOGEUSDT,0.0701,0.07147,0.0701,0.07126,86481336.0,,0.07,0.07,,,,0.07,0.07,,,,,,,
2022-08-11 08:00:00,Binance:DOGEUSDT,0.07126,0.07243,0.07105,0.07187,181081304.0,15.52,0.07,0.07,,,,0.07,0.07,,,,,,,
2022-08-11 12:00:00,Binance:DOGEUSDT,0.07188,0.07248,0.07091,0.07132,158065368.0,16.23,0.07,0.07,,,,0.07,0.07,,,,,,,
2022-08-11 16:00:00,Binance:DOGEUSDT,0.0713,0.07205,0.07097,0.07175,151973013.0,16.89,0.07,0.07,,,,0.07,0.07,,,,,,,
2022-08-11 20:00:00,Binance:DOGEUSDT,0.07174,0.0755,0.07121,0.07148,557659024.0,,,,,,,,,,,,,,,
2022-08-12 00:00:00,Binance:DOGEUSDT,0.07148,0.07202,0.0707,0.07142,98132728.0,,,,,,,,,,,,,,,
2022-08-12 04:00:00,Binance:DOGEUSDT,0.07141,0.07166,0.07042,0.07084,97741274.0,,,,,,,,,,,,,,,
2022-08-12 08:00:00,Binance:DOGEUSDT,0.07085,0.07149,0.06987,0.07138,92354965.0,,,,,,,,,,,,,,,
2022-08-12 12:00:00,Binance:DOGEUSDT,0.07137,0.07146,0.07065,0.07104,48636858.0,,,,,,,,,,,,,,,
2022-08-12 16:00:00,Binance:DOGEUSDT,0.07104,0.07236,0.06966,0.07006,157905504.0,,,,,,,,,,,,,,,
2022-08-12 20:00:00,Binance:DOGEUSDT,0.07006,0.07122,0.07003,0.07092,85634089.0,,,,,,,,,,,,,,,
2022-08-13 00:00:00,Binance:DOGEUSDT,0.07092,0.072,0.07069,0.07168,90753730.0,,,,,,,,,,,,,,,
2022-08-13 04:00:00,Binance:DOGEUSDT,0.07166,0.07275,0.07144,0.0723,83435510.0,,,,,,,,,,,,,,,
2022-08-13 08:00:00,Binance:DOGEUSDT,0.07232,0.07333,0.0718,0.07306,130047367.0,,0.07,,,,,0.07,,,,,,,,
2022-08-13 12:00:00,Binance:DOGEUSDT,0.07306,0.07517,0.07259,0.07334,279061281.0,,0.07,,,,,0.07,,,,,,,,
2022-08-13 16:00:00,Binance:DOGEUSDT,0.07333,0.07376,0.07239,0.07292,111874314.0,,0.07,,,,,0.07,,,,,,,,
2022-08-13 20:00:00,Binance:DOGEUSDT,0.07292,0.07364,0.07255,0.07328,87304999.0,,0.07,,,,,0.07,,,,,,,,
2022-08-14 00:00:00,Binance:DOGEUSDT,0.07327,0.07462,0.07315,0.07319,136808372.0,,0.07,,,,,0.07,,,,,,,,
2022-08-14 04:00:00,Binance:DOGEUSDT,0.07319,0.07375,0.07258,0.07293,69100023.0,,0.07,,,,,0.07,,,,,,,,
2022-08-14 08:00:00,Binance:DOGEUSDT,0.07292,0.0745,0.07262,0.07406,114107234.0,,0.07,,,,,0.07,,,,,,,,
2022-08-14 12:00:00,Binance:DOGEUSDT,0.07406,0.0783,0.07406,0.07687,676111266.0,,0.07,,,,,0.07,,,,,,,,
2022-08-14 16:00:00,Binance:DOGEUSDT,0.07686,0.08046,0.07643,0.07794,562124513.0,,0.07,,,,,0.07,,,,,,,,
2022-08-14 20:00:00,Binance:DOGEUSDT,0.07793,0.08147,0.07678,0.08101,561770061.0,,0.07,,,,,0.08,,,,,,,,
2022-08-15 00:00:00,Binance:DOGEUSDT,0.08102,0.08494,0.07821,0.08003,884981889.0,,0.08,0.07,,,,0.08,0.07,,,,0.07649347550721904,0.07048152449278096,0.07949945101443809,0.0674755489855619
2022-08-15 04:00:00,Binance:DOGEUSDT,0.08002,0.08253,0.07929,0.08168,370189696.0,,0.08,0.07,,,,0.08,0.07,,,,0.07745150329328176,0.07054349670671822,0.08090550658656355,0.06708949341343644
2022-08-15 08:00:00,Binance:DOGEUSDT,0.08168,0.08203,0.0797,0.08036,375028794.0,,0.08,0.07,,,,0.08,0.07,,,,0.07810813545539147,0.07078086454460852,0.08177177091078294,0.06711722908921705
2022-08-15 12:00:00,Binance:DOGEUSDT,0.08037,0.08042,0.07587,0.07599,372635777.0,,0.08,0.07,,,,0.08,0.07,,,,0.07828330227710568,0.0711206977228943,0.08186460455421139,0.06753939544578859
2022-08-15 16:00:00,Binance:DOGEUSDT,0.07599,0.0769,0.07489,0.0757,335747416.0,,0.08,0.07,,,,0.08,0.08,,,,0.0784218672920078,0.0714141327079922,0.08192573458401559,0.06791026541598441
2022-08-15 20:00:00,Binance:DOGEUSDT,0.07569,0.07752,0.07467,0.07733,242985036.0,,0.08,0.08,,,,0.08,0.08,,,,0.07865552771680313,0.07180947228319685,0.08207855543360627,0.06838644456639371
2022-08-16 00:00:00,Binance:DOGEUSDT,0.0773,0.07859,0.07691,0.07706,261223006.0,,0.08,0.08,,,,0.08,0.08,,,,0.0788111016710031,0.07235389832899687,0.0820397033420062,0.06912529665799376
2022-08-16 04:00:00,Binance:DOGEUSDT,0.07708,0.07766,0.07519,0.07662,172479285.0,,0.08,0.08,,,,0.08,0.08,,,,0.07891865039780169,0.07281634960219827,0.08196980079560338,0.06976519920439657
2022-08-16 08:00:00,Binance:DOGEUSDT,0.07663,0.08037,0.07615,0.07939,374430869.0,43.76958,0.08,0.08,,,,0.08,0.08,,,,0.07923704942988616,0.07326895057011382,0.08222109885977233,0.07028490114022765
2022-08-16 12:00:00,Binance:DOGEUSDT,0.0794,0.082,0.07848,0.08183,415568027.0,43.252519,0.08,0.08,,,,0.08,0.08,,,,0.0798038023192271,0.07365519768077286,0.08287810463845421,0.07058089536154574
2022-08-16 16:00:00,Binance:DOGEUSDT,0.08183,0.089,0.08134,0.08571,1371479249.0,44.121081,0.08,0.08,,,,0.08,0.08,,,,0.08088485196964121,0.07383914803035876,0.08440770393928243,0.07031629606071754
2022-08-16 20:00:00,Binance:DOGEUSDT,0.08571,0.08962,0.08368,0.08445,1065501328.0,45.015483,0.08,0.08,,,,0.08,0.08,,,,0.08163301729238397,0.07420198270761601,0.08534853458476795,0.07048646541523203
2022-08-17 00:00:00,Binance:DOGEUSDT,0.08444,0.08588,0.08335,0.08509,429142388.0,45.671787,0.08,0.08,,,,0.08,0.08,,,,0.08236765120748932,0.07468434879251065,0.08620930241497864,0.07084269758502133
2022-08-17 04:00:00,Binance:DOGEUSDT,0.08509,0.08791,0.08478,0.08677,355264900.0,46.587077,0.08,0.08,,,,0.08,0.08,,,,0.0832409807572868,0.07516001924271316,0.08728146151457362,0.07111953848542633
2022-08-17 08:00:00,Binance:DOGEUSDT,0.08677,0.08806,0.08445,0.08499,375374694.0,47.254667,0.08,0.08,,,,0.08,0.08,,,,0.08377132839996979,0.07580967160003016,0.0877521567999396,0.07182884320006035
2022-08-17 12:00:00,Binance:DOGEUSDT,0.08499,0.08897,0.08405,0.08416,451427503.0,48.018247,0.08,0.08,,,,0.08,0.08,,,,0.08411139037611236,0.0765926096238876,0.08787078075222474,0.07283321924777522
2022-08-17 16:00:00,Binance:DOGEUSDT,0.08416,0.08499,0.0832,0.08393,270182460.0,48.232014,0.08,0.08,,,,0.08,0.08,,,,0.0843881141124889,0.07730288588751108,0.0879307282249778,0.07376027177502217
2022-08-17 20:00:00,Binance:DOGEUSDT,0.08393,0.08419,0.08057,0.0813,426389920.0,47.054011,0.08,0.08,,,,0.08,0.08,,,,0.08449061665494366,0.07764338334505629,0.08791423330988733,0.07421976669011261
2022-08-18 00:00:00,Binance:DOGEUSDT,0.0813,0.08361,0.081,0.08177,321184919.0,45.96015,0.08,0.08,,,,0.08,0.08,,,,0.08460816905081767,0.0779088309491823,0.08795783810163535,0.07455916189836462
2022-08-18 04:00:00,Binance:DOGEUSDT,0.08177,0.08241,0.07933,0.08021,211666845.0,44.136057,0.08,0.08,,,,0.08,0.08,,,,0.08457566588062115,0.07786133411937879,0.08793283176124235,0.07450416823875759
2022-08-18 08:00:00,Binance:DOGEUSDT,0.08021,0.0815,0.07954,0.08087,158997952.0,42.442257,0.08,0.08,,,,0.08,0.08,,,,0.08460777422689078,0.07791322577310916,0.0879550484537816,0.07456595154621834
2022-08-18 12:00:00,Binance:DOGEUSDT,0.08088,0.08229,0.07976,0.08122,179377426.0,41.125277,0.08,0.08,,,,0.08,0.08,,,,0.08458339281806919,0.07789160718193076,0.0879292856361384,0.07454571436386155
2022-08-18 16:00:00,Binance:DOGEUSDT,0.08122,0.08159,0.08029,0.08074,184901290.0,39.902366,0.08,0.08,,,,0.08,0.08,,,,0.08459843248735012,0.07791456751264984,0.08794036497470026,0.0745726350252997
2022-08-18 20:00:00,Binance:DOGEUSDT,0.08074,0.08185,0.08015,0.0811,163341520.0,38.858486,0.08,0.08,,,,0.08,0.08,,,,0.08462931551178365,0.07839468448821629,0.08774663102356733,0.07527736897643261
2022-08-19 00:00:00,Binance:DOGEUSDT,0.08112,0.08138,0.07753,0.07794,260804870.0,36.502988,0.08,0.08,,,,0.08,0.08,,,,0.08456578585216702,0.0786822141478329,0.08750757170433408,0.07574042829566584
2022-08-19 04:00:00,Binance:DOGEUSDT,0.07794,0.07826,0.07347,0.07474,352123305.0,35.028945,0.08,0.08,,,,0.08,0.08,,,,0.08467017075592052,0.07831882924407942,0.08784584151184106,0.07514315848815888
2022-08-19 08:00:00,Binance:DOGEUSDT,0.07474,0.07529,0.07211,0.07385,509822286.0,34.074756,0.08,0.08,,,,0.08,0.08,,,,0.08479778463533857,0.07787021536466138,0.08826156927067717,0.07440643072932278
2022-08-19 12:00:00,Binance:DOGEUSDT,0.07385,0.07453,0.0685,0.07039,574381741.0,34.110311,0.08,0.08,,,,0.08,0.08,,,,0.08511862484551051,0.07692637515448943,0.08921474969102106,0.07283025030897888
2022-08-19 16:00:00,Binance:DOGEUSDT,0.07039,0.07049,0.0676,0.06889,462473317.0,34.34125,0.08,0.08,,,,0.08,0.08,,,,0.0853687666473936,0.07562623335260635,0.0902400332947872,0.07075496670521274
2022-08-19 20:00:00,Binance:DOGEUSDT,0.06889,0.06979,0.0679,0.06923,270195019.0,34.555693,0.08,0.08,,,,0.07,0.08,,,,0.08530729675631443,0.0744277032436855,0.09074709351262891,0.06898790648737102
2022-08-20 00:00:00,Binance:DOGEUSDT,0.06922,0.07135,0.06858,0.06954,264831631.0,33.985136,0.07,0.08,0.08,,,0.07,0.08,0.08,,,0.08476547342936151,0.07335252657063841,0.09047194685872308,0.06764605314127685
2022-08-20 04:00:00,Binance:DOGEUSDT,0.06956,0.06986,0.06702,0.06776,297773051.0,33.86398,0.07,0.08,0.08,,,0.07,0.08,0.08,,,0.08429060869915855,0.0721583913008414,0.09035671739831715,0.0660922826016828
2022-08-20 08:00:00,Binance:DOGEUSDT,0.06777,0.06978,0.06771,0.06952,225010189.0,33.751478,0.07,0.08,0.08,,,0.07,0.07,0.08,,,0.08357978137856292,0.07131221862143705,0.08971356275712587,0.0651784372428741
2022-08-20 12:00:00,Binance:DOGEUSDT,0.06952,0.07118,0.06916,0.07057,307069865.0,32.938256,0.07,0.08,0.08,,,0.07,0.07,0.08,,,0.08255075223487902,0.07072124776512094,0.08846550446975808,0.06480649553024188
2022-08-20 16:00:00,Binance:DOGEUSDT,0.07056,0.07062,0.06973,0.06993,121311759.0,32.183121,0.07,0.08,0.08,,,0.07,0.07,0.08,,,0.08164289071076912,0.07012310928923086,0.08740278142153825,0.06436321857846174
2022-08-20 20:00:00,Binance:DOGEUSDT,0.06992,0.07048,0.06893,0.06953,152886658.0,31.744519,0.07,0.08,0.08,,,0.07,0.07,0.08,,,0.08074022460853142,0.06956277539146857,0.08632894921706283,0.06397405078293716
2022-08-21 00:00:00,Binance:DOGEUSDT,0.06953,0.06977,0.06764,0.06864,215418151.0,31.738648,0.07,0.07,0.08,,,0.07,0.07,0.08,,,0.07976438421539737,0.06900961578460262,0.08514176843079477,0.06363223156920522
2022-08-21 04:00:00,Binance:DOGEUSDT,0.06864,0.07035,0.06811,0.06933,237197978.0,31.399469,0.07,0.07,0.08,,,0.07,0.07,0.08,,,0.07902751161957146,0.06854948838042853,0.08426652323914294,0.06331047676085705
2022-08-21 08:00:00,Binance:DOGEUSDT,0.06934,0.0701,0.0683,0.0685,154149870.0,31.084517,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.07814697222214591,0.06810302777785408,0.0831689444442918,0.06308105555570818
2022-08-21 12:00:00,Binance:DOGEUSDT,0.0685,0.06892,0.06739,0.06865,227227734.0,31.108377,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.07738203267827676,0.06771196732172324,0.08221706535655351,0.06287693464344649
2022-08-21 16:00:00,Binance:DOGEUSDT,0.06863,0.07,0.06859,0.0697,198208673.0,30.455172,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.07646144899926265,0.06751555100073735,0.0809343979985253,0.0630426020014747
2022-08-21 20:00:00,Binance:DOGEUSDT,0.0697,0.07021,0.0686,0.06921,134436876.0,29.719326,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.07535935316989117,0.06741664683010881,0.07933070633978236,0.06344529366021763
2022-08-22 00:00:00,Binance:DOGEUSDT,0.06921,0.06976,0.06876,0.06938,107710894.0,29.03604,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.07417821827759973,0.06746178172240026,0.07753643655519947,0.06410356344480052
2022-08-22 04:00:00,Binance:DOGEUSDT,0.06939,0.0708,0.0682,0.06932,191829832.0,27.727412,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.07263085187042946,0.06783114812957054,0.07503070374085892,0.06543129625914108
2022-08-22 08:00:00,Binance:DOGEUSDT,0.06933,0.06942,0.06821,0.06833,122578242.0,26.512257,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.07140508899730519,0.06809591100269483,0.07305967799461037,0.06644132200538964
2022-08-22 12:00:00,Binance:DOGEUSDT,0.06832,0.06867,0.06589,0.06603,226429513.0,26.461047,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.07072757035223158,0.06790242964776842,0.07214014070446316,0.06648985929553684
2022-08-22 16:00:00,Binance:DOGEUSDT,0.06603,0.06716,0.06518,0.0667,206291104.0,26.692979,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.07004430667554218,0.06787069332445783,0.07113111335108435,0.06678388664891566
2022-08-22 20:00:00,Binance:DOGEUSDT,0.0667,0.06746,0.06574,0.06734,141439857.0,26.691253,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.06989408447790008,0.06771591552209993,0.07098316895580013,0.06662683104419988
2022-08-23 00:00:00,Binance:DOGEUSDT,0.06733,0.06768,0.066,0.06672,76835014.0,26.525262,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.06987604768873616,0.06751695231126385,0.0710555953774723,0.06633740462252771
2022-08-23 04:00:00,Binance:DOGEUSDT,0.06672,0.06846,0.06672,0.0684,110884103.0,25.794846,0.07,0.07,0.08,,,0.07,0.07,0.07,,,0.06982963824218467,0.06748036175781534,0.07100427648436934,0.06630572351563067
2022-08-23 08:00:00,Binance:DOGEUSDT,0.06841,0.069,0.06819,0.06854,92192022.0,24.733359,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06976205444988633,0.0674479455501137,0.07091910889977263,0.0662908911002274
2022-08-23 12:00:00,Binance:DOGEUSDT,0.06854,0.06865,0.06687,0.06801,86496042.0,24.436655,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06976668177413475,0.06746831822586527,0.07091586354826948,0.06631913645173054
2022-08-23 16:00:00,Binance:DOGEUSDT,0.06803,0.0688,0.06781,0.06866,105452381.0,24.048491,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06970504621754409,0.06744395378245593,0.07083559243508816,0.06631340756491186
2022-08-23 20:00:00,Binance:DOGEUSDT,0.06866,0.06923,0.06803,0.06863,90690126.0,23.358145,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06951180109252852,0.06744319890747147,0.07054610218505704,0.06640889781494295
2022-08-24 00:00:00,Binance:DOGEUSDT,0.06862,0.06899,0.06785,0.06828,65825454.0,22.822269,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06937450752932565,0.06741549247067434,0.07035401505865133,0.06643598494134867
2022-08-24 04:00:00,Binance:DOGEUSDT,0.06829,0.06913,0.06819,0.06884,57666163.0,22.207169,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06931114964629799,0.06740985035370199,0.07026179929259599,0.06645920070740399
2022-08-24 08:00:00,Binance:DOGEUSDT,0.06884,0.0692,0.06703,0.0672,115321877.0,22.325075,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06926930719308445,0.06730769280691552,0.0702501143861689,0.06632688561383107
2022-08-24 12:00:00,Binance:DOGEUSDT,0.0672,0.06807,0.06705,0.06739,70526095.0,22.434559,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06916036673490548,0.06722263326509449,0.07012923346981098,0.066253766530189
2022-08-24 16:00:00,Binance:DOGEUSDT,0.06739,0.06814,0.06726,0.06803,80749135.0,22.467142,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.069134796772858,0.06720120322714196,0.070101593545716,0.06623440645428395
2022-08-24 20:00:00,Binance:DOGEUSDT,0.06804,0.069,0.06766,0.06892,73704738.0,21.675453,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06915678085698825,0.06720621914301171,0.07013206171397653,0.06623093828602343
2022-08-25 00:00:00,Binance:DOGEUSDT,0.06895,0.06967,0.06877,0.06911,101291884.0,20.360805,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06908907843855741,0.06721492156144254,0.07002615687711485,0.06627784312288511
2022-08-25 04:00:00,Binance:DOGEUSDT,0.0691,0.06943,0.0676,0.06791,95029398.0,19.972477,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06899300827811262,0.06718099172188734,0.06989901655622527,0.0662749834437747
2022-08-25 08:00:00,Binance:DOGEUSDT,0.06791,0.06886,0.0678,0.06833,89097834.0,19.611886,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06889325185589898,0.06717574814410096,0.069752003711798,0.06631699628820194
2022-08-25 12:00:00,Binance:DOGEUSDT,0.06832,0.06948,0.06825,0.06924,104843415.0,18.711144,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06888342130352734,0.06717757869647259,0.06973634260705473,0.0663246573929452
2022-08-25 16:00:00,Binance:DOGEUSDT,0.06924,0.07185,0.06866,0.07098,307028780.0,18.564075,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06923090027624741,0.06709509972375254,0.07029880055249486,0.06602719944750508
2022-08-25 20:00:00,Binance:DOGEUSDT,0.07097,0.07106,0.06761,0.06834,244052171.0,17.632539,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06922779065623179,0.06732920934376817,0.0701770813124636,0.06637991868753636
2022-08-26 00:00:00,Binance:DOGEUSDT,0.06833,0.06899,0.06788,0.06894,97494015.0,16.767541,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06927701269026953,0.06750398730973042,0.07016352538053909,0.06661747461946087
2022-08-26 04:00:00,Binance:DOGEUSDT,0.06895,0.06943,0.06862,0.06898,61752221.0,16.263373,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06933353353593749,0.06761146646406246,0.07019456707187502,0.06675043292812494
2022-08-26 08:00:00,Binance:DOGEUSDT,0.06898,0.06937,0.06812,0.06903,76703989.0,15.392114,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06935612498983582,0.06781987501016412,0.07012424997967165,0.06705175002032829
2022-08-26 12:00:00,Binance:DOGEUSDT,0.06902,0.06923,0.0672,0.06796,102081340.0,14.689858,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06934541259933995,0.06778658740066,0.07012482519867994,0.06700717480132001
2022-08-26 16:00:00,Binance:DOGEUSDT,0.06795,0.06943,0.06655,0.06741,162091932.0,14.481317,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06932869152217891,0.06769030847782104,0.07014788304435783,0.06687111695564212
2022-08-26 20:00:00,Binance:DOGEUSDT,0.06741,0.06957,0.06487,0.06591,449932632.0,15.262654,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.0693971956985957,0.06741180430140423,0.07038989139719144,0.06641910860280849
2022-08-27 00:00:00,Binance:DOGEUSDT,0.06591,0.06609,0.06445,0.0654,189118603.0,16.201194,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06942765460628475,0.06705534539371519,0.07061380921256952,0.06586919078743042
2022-08-27 04:00:00,Binance:DOGEUSDT,0.06539,0.06591,0.06273,0.06351,240217880.0,17.839369,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06955178054639369,0.06641921945360624,0.07111806109278743,0.0648529389072125
2022-08-27 08:00:00,Binance:DOGEUSDT,0.06351,0.06412,0.06326,0.0638,140221583.0,19.360532,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06957109739997842,0.06595190260002153,0.07138069479995687,0.06414230520004308
2022-08-27 12:00:00,Binance:DOGEUSDT,0.06379,0.06401,0.06225,0.06382,185000752.0,21.175773,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.0694929870113091,0.06552801298869085,0.07147547402261821,0.06354552597738174
2022-08-27 16:00:00,Binance:DOGEUSDT,0.06383,0.06408,0.06355,0.06378,107651998.0,22.790346,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.0694824010126484,0.06519659898735154,0.07162530202529682,0.06305369797470312
2022-08-27 20:00:00,Binance:DOGEUSDT,0.06379,0.06401,0.06245,0.06308,122279114.0,24.707663,0.07,0.07,0.07,,,0.07,0.07,0.07,,,0.06945908543741103,0.06478891456258892,0.0717941708748221,0.06245382912517786
2022-08-28 00:00:00,Binance:DOGEUSDT,0.06309,0.06337,0.06234,0.06308,86179763.0,26.527917,0.06,0.07,0.07,,,0.06,0.07,0.07,,,0.06936005043234647,0.06439294956765348,0.07184360086469296,0.06190939913530699
2022-08-28 04:00:00,Binance:DOGEUSDT,0.06307,0.06375,0.06259,0.06351,72272565.0,27.793175,0.06,0.07,0.07,,,0.06,0.07,0.07,,,0.0691462212502081,0.06406577874979184,0.07168644250041623,0.06152555749958372
2022-08-28 08:00:00,Binance:DOGEUSDT,0.06353,0.06417,0.06308,0.06326,70291592.0,28.504127,0.06,0.07,0.07,0.07,,0.06,0.07,0.07,0.07,,0.06888516342082496,0.06374183657917498,0.07145682684164995,0.06117017315834999
2022-08-28 12:00:00,Binance:DOGEUSDT,0.06326,0.06395,0.06302,0.06379,58239471.0,29.19489,0.06,0.07,0.07,0.07,,0.06,0.07,0.07,0.07,,0.06870788050100521,0.06350711949899474,0.07130826100201043,0.06090673899798951
2022-08-28 16:00:00,Binance:DOGEUSDT,0.06379,0.0643,0.06342,0.06389,126073863.0,29.427422,0.06,0.07,0.07,0.07,,0.06,0.07,0.07,0.07,,0.06847617264431619,0.06329482735568376,0.0710668452886324,0.060704154711367544
2022-08-28 20:00:00,Binance:DOGEUSDT,0.06391,0.06407,0.06296,0.06378,89986126.0,29.910601,0.06,0.07,0.07,0.07,,0.06,0.07,0.07,0.07,,0.0681216988263202,0.06310330117367975,0.07063089765264041,0.060594102347359534
2022-08-29 00:00:00,Binance:DOGEUSDT,0.06379,0.06432,0.06367,0.06388,58478988.0,30.053799,0.06,0.07,0.07,0.07,,0.06,0.06,0.07,0.07,,0.06746648817335153,0.0630485118266484,0.0696754763467031,0.06083952365329684
2022-08-29 04:00:00,Binance:DOGEUSDT,0.06386,0.0642,0.06129,0.06178,130411668.0,31.371108,0.06,0.06,0.07,0.07,,0.06,0.06,0.07,0.07,,0.06714345680852389,0.06271554319147603,0.06935741361704782,0.06050158638295209
