datetime,symbol,open,high,low,close,volume,adx,sma10,sma20,sma50,sma100,sma200,ema10,ema20,ema50,ema100,ema200,upper_band1,lower_band1,upper_band2,lower_band2
2019-07-05 08:00:00,Binance:DOGEUSDT,0.00449,0.0046,0.00355,0.0038701,1928297660.0,,,,,,,,,,,,,,,
2019-07-06 08:00:00,Binance:DOGEUSDT,0.0038741,0.0039426,0.0033652,0.0035,1010744287.0,,,,,,,,,,,,,,,
2019-07-07 08:00:00,Binance:DOGEUSDT,0.003504,0.00365,0.0034,0.0035377,530613992.0,,,,,,,,,,,,,,,
2019-07-08 08:00:00,Binance:DOGEUSDT,0.0035378,0.0035618,0.0034,0.003458,308445688.0,,,,,,,,,,,,,,,
2019-07-09 08:00:00,Binance:DOGEUSDT,0.003462,0.003582,0.0033564,0.0034545,253375582.0,,,,,,,,,,,,,,,
2019-07-10 08:00:00,Binance:DOGEUSDT,0.0034576,0.0035294,0.003251,0.0033421,241274866.0,,,,,,,,,,,,,,,
2019-07-11 08:00:00,Binance:DOGEUSDT,0.0033358,0.0033395,0.0030909,0.003209,202811394.0,,,,,,,,,,,,,,,
2019-07-12 08:00:00,Binance:DOGEUSDT,0.0032105,0.0033598,0.0031562,0.0032622,228622573.0,,,,,,,,,,,,,,,
2019-07-13 08:00:00,Binance:DOGEUSDT,0.0032626,0.0032653,0.0031358,0.0032532,110731940.0,,,,,,,,,,,,,,,
2019-07-14 08:00:00,Binance:DOGEUSDT,0.0032474,0.0032788,0.0029008,0.0029175,216658454.0,,0.0,,,,,0.0,,,,,,,,
2019-07-15 08:00:00,Binance:DOGEUSDT,0.0029175,0.0031354,0.0028011,0.0030712,220027648.0,,0.0,,,,,0.0,,,,,,,,
2019-07-16 08:00:00,Binance:DOGEUSDT,0.0030624,0.0031009,0.0027323,0.0027994,159080438.0,,0.0,,,,,0.0,,,,,,,,
2019-07-17 08:00:00,Binance:DOGEUSDT,0.0027995,0.002986,0.0027063,0.0028822,320691294.0,,0.0,,,,,0.0,,,,,,,,
2019-07-18 08:00:00,Binance:DOGEUSDT,0.0028663,0.0031251,0.0027797,0.0030979,263423204.0,,0.0,,,,,0.0,,,,,,,,
2019-07-19 08:00:00,Binance:DOGEUSDT,0.0031008,0.0031068,0.0029202,0.0030232,101195703.0,,0.0,,,,,0.0,,,,,,,,
2019-07-20 08:00:00,Binance:DOGEUSDT,0.0030131,0.0031528,0.003,0.0030787,106012025.0,,0.0,,,,,0.0,,,,,,,,
2019-07-21 08:00:00,Binance:DOGEUSDT,0.0030701,0.0031272,0.0029872,0.0030468,59882988.0,,0.0,,,,,0.0,,,,,,,,
2019-07-22 08:00:00,Binance:DOGEUSDT,0.0030533,0.0030816,0.00292,0.0029567,92581872.0,,0.0,,,,,0.0,,,,,,,,
2019-07-23 08:00:00,Binance:DOGEUSDT,0.0029567,0.0029567,0.002816,0.0028192,161810410.0,,0.0,,,,,0.0,,,,,,,,
2019-07-24 08:00:00,Binance:DOGEUSDT,0.0028195,0.0028819,0.0027629,0.0028741,68490381.0,,0.0,0.0,,,,0.0,0.0,,,,0.003450589090065252,0.002894780909934749,0.0037284931801305037,0.0026168768198694976
2019-07-25 08:00:00,Binance:DOGEUSDT,0.0028555,0.0029487,0.0028476,0.0028656,149944114.0,,0.0,0.0,,,,0.0,0.0,,,,0.003357202003910667,0.002887717996089335,0.003591944007821333,0.0026529759921786688
2019-07-26 08:00:00,Binance:DOGEUSDT,0.0028656,0.0029033,0.0028177,0.0028798,29517748.0,,0.0,0.0,,,,0.0,0.0,,,,0.00331496635175082,0.002867933648249182,0.003538482703501639,0.002644417296498363
2019-07-27 08:00:00,Binance:DOGEUSDT,0.00289,0.00296,0.0027551,0.0028047,86758314.0,,0.0,0.0,,,,0.0,0.0,,,,0.0032616106912129943,0.0028479893087870072,0.0034684213824259878,0.0026411786175740137
2019-07-28 08:00:00,Binance:DOGEUSDT,0.0027973,0.0028137,0.002726,0.0027932,49225120.0,,0.0,0.0,,,,0.0,0.0,,,,0.0032138071856750994,0.0028293128143249023,0.0034060543713501975,0.002637065628649804
2019-07-29 08:00:00,Binance:DOGEUSDT,0.0027884,0.002884,0.0027637,0.0027663,65013586.0,,0.0,0.0,,,,0.0,0.0,,,,0.0031593735857831213,0.0028149264142168806,0.0033315971715662416,0.00264270282843376
2019-07-30 08:00:00,Binance:DOGEUSDT,0.0027663,0.00288,0.0027457,0.0027885,60008976.0,,0.0,0.0,,,,0.0,0.0,,,,0.003116213092670768,0.002802726907329234,0.003272956185341535,0.0026459838146584667
2019-07-31 08:00:00,Binance:DOGEUSDT,0.0027949,0.0028761,0.0027889,0.0028583,58120004.0,,0.0,0.0,,,,0.0,0.0,,,,0.0030891064247909545,0.0027947635752090466,0.003236277849581908,0.002647592150418093
2019-08-01 08:00:00,Binance:DOGEUSDT,0.0028571,0.0030617,0.0028248,0.0029004,85256838.0,59.541225,0.0,0.0,,,,0.0,0.0,,,,0.0030514771059725995,0.0027962128940274013,0.0031791092119451986,0.0026685807880548022
2019-08-02 08:00:00,Binance:DOGEUSDT,0.0029004,0.0029272,0.002861,0.0028996,64329108.0,56.834921,0.0,0.0,,,,0.0,0.0,,,,0.0030090388415487525,0.0028032911584512494,0.0031119126830975036,0.0027004173169024983
