datetime,symbol,open,high,low,close,volume,adx,sma10,sma20,sma50,sma100,sma200
2024-03-19 05:00:00,Binance:BTCUSDT,67358.17,67896.55,67340.33,67621.51,1836.88429,,,,,,
2024-03-19 06:00:00,Binance:BTCUSDT,67621.51,67710.0,67294.02,67692.0,1674.76707,,,,,,
2024-03-19 07:00:00,Binance:BTCUSDT,67692.0,67999.0,67523.0,67609.99,1531.39263,,,,,,
2024-03-19 08:00:00,Binance:BTCUSDT,67610.0,68124.11,66861.1,67086.96,2857.09141,,,,,,
2024-03-19 09:00:00,Binance:BTCUSDT,67086.96,67181.09,65804.22,65851.61,5222.82138,,,,,,
2024-03-19 10:00:00,Binance:BTCUSDT,65851.6,66384.61,65501.0,65875.88,3471.92262,,,,,,
2024-03-19 11:00:00,Binance:BTCUSDT,65875.87,66041.78,64860.0,65876.01,4795.5184,,,,,,
2024-03-19 12:00:00,Binance:BTCUSDT,65876.01,65976.1,65031.8,65341.18,3304.27728,,,,,,
2024-03-19 13:00:00,Binance:BTCUSDT,65341.18,65615.38,64628.0,65214.3,3502.79397,,,,,,
2024-03-19 14:00:00,Binance:BTCUSDT,65214.3,65435.61,64603.01,64927.99,3151.77428,,,,,,
2024-03-19 15:00:00,Binance:BTCUSDT,64927.99,64928.0,63577.0,64704.22,6052.93432,,,,,,
2024-03-19 16:00:00,Binance:BTCUSDT,64704.23,64710.69,63129.0,63464.0,5729.09761,,,,,,
2024-03-19 17:00:00,Binance:BTCUSDT,63463.64,64200.0,62982.8,64141.84,6199.01273,,,,,,
2024-03-19 18:00:00,Binance:BTCUSDT,64141.84,64146.15,62732.0,63256.01,4588.1916,,,,,,
2024-03-19 19:00:00,Binance:BTCUSDT,63256.01,63396.0,62505.0,63081.34,5243.16151,,,,,,
2024-03-19 20:00:00,Binance:BTCUSDT,63081.34,63818.35,63000.0,63624.0,4485.77219,,,,,,
2024-03-19 21:00:00,Binance:BTCUSDT,63624.0,63861.1,63061.1,63564.01,3413.81814,,,,,,
2024-03-19 22:00:00,Binance:BTCUSDT,63564.01,63564.01,62410.78,62888.0,5632.18406,,,,,,
2024-03-19 23:00:00,Binance:BTCUSDT,62888.0,64150.0,62600.0,64051.85,6290.10894,,,,,,
2024-03-20 00:00:00,Binance:BTCUSDT,64051.85,65040.0,63969.58,64972.0,5201.37041,,,,,,
2024-03-20 01:00:00,Binance:BTCUSDT,64971.99,65756.0,64630.14,64868.01,4771.66326,,,,,,
2024-03-20 02:00:00,Binance:BTCUSDT,64868.01,64943.39,64200.0,64716.59,2590.3836,,,,,,
2024-03-20 03:00:00,Binance:BTCUSDT,64716.58,65306.72,64386.3,64391.99,2149.30673,,,,,,
2024-03-20 04:00:00,Binance:BTCUSDT,64392.0,64500.12,63547.38,63770.38,3040.28115,,,,,,
2024-03-20 05:00:00,Binance:BTCUSDT,63770.37,64109.98,63534.12,63952.01,1385.92956,,,,,,
2024-03-20 06:00:00,Binance:BTCUSDT,63952.01,64036.5,62461.58,62633.96,3308.59823,,,,,,
2024-03-20 07:00:00,Binance:BTCUSDT,62633.97,62812.24,61555.0,61937.4,4617.31149,,,,,,
2024-03-20 08:00:00,Binance:BTCUSDT,61937.41,63386.14,61840.0,63230.02,4342.78342,,,,,,
2024-03-20 09:00:00,Binance:BTCUSDT,63230.02,63240.0,61885.0,62374.86,3539.3119,,,,,,
2024-03-20 10:00:00,Binance:BTCUSDT,62374.87,63035.41,62226.61,62881.4,2810.54782,,,,,,
2024-03-20 11:00:00,Binance:BTCUSDT,62881.4,63466.21,61666.0,61860.81,3567.47986,,,,,,
2024-03-20 12:00:00,Binance:BTCUSDT,61860.82,62341.1,61111.0,61646.91,5127.50541,,,,,,
2024-03-20 13:00:00,Binance:BTCUSDT,61646.91,61774.25,60775.0,61549.53,4731.37482,,,,,,
2024-03-20 14:00:00,Binance:BTCUSDT,61549.54,62033.53,61520.64,61749.99,2582.5745,,,,,,
2024-03-20 15:00:00,Binance:BTCUSDT,61750.0,63198.83,61724.79,62957.85,3963.65077,,,,,,
2024-03-20 16:00:00,Binance:BTCUSDT,62957.85,63295.0,62668.8,62684.71,3392.83957,,,,,,
2024-03-20 17:00:00,Binance:BTCUSDT,62684.71,63369.58,62640.0,63215.9,2699.96209,,,,,,
2024-03-20 18:00:00,Binance:BTCUSDT,63215.91,63289.15,62841.1,63041.1,1833.64396,,,,,,
2024-03-20 19:00:00,Binance:BTCUSDT,63041.09,63957.74,62973.15,63392.94,3175.41018,,,,,,
2024-03-20 20:00:00,Binance:BTCUSDT,63392.95,64353.57,63175.17,64056.07,3806.14567,,,,,,
2024-03-20 21:00:00,Binance:BTCUSDT,64056.07,64059.59,63066.6,63608.83,3240.34892,,,,,,
2024-03-20 22:00:00,Binance:BTCUSDT,63608.83,64330.0,63453.01,64227.38,3474.01266,,,,,,
2024-03-20 23:00:00,Binance:BTCUSDT,64227.38,64395.0,63400.01,63600.37,4056.89317,,,,,,
2024-03-21 00:00:00,Binance:BTCUSDT,63600.37,63790.0,62022.0,63103.63,5770.15508,,,,,,
2024-03-21 01:00:00,Binance:BTCUSDT,63103.63,64776.72,62841.11,64107.58,5445.74262,,,,,,
2024-03-21 02:00:00,Binance:BTCUSDT,64107.58,65470.0,63952.39,65414.93,4302.3525,,,,,,
2024-03-21 03:00:00,Binance:BTCUSDT,65414.93,66000.0,65100.3,65784.46,4042.14942,,,,,,
2024-03-21 04:00:00,Binance:BTCUSDT,65784.47,67793.0,65656.41,67057.56,6047.75768,,,,,,
2024-03-21 05:00:00,Binance:BTCUSDT,67057.56,67899.99,66913.93,67676.15,3381.99515,,,,,,
2024-03-21 06:00:00,Binance:BTCUSDT,67676.15,68100.0,67355.21,67681.94,2784.95762,,,,,,
2024-03-21 07:00:00,Binance:BTCUSDT,67681.94,68050.72,67424.11,67840.51,2300.99113,,,,,,
2024-03-21 08:00:00,Binance:BTCUSDT,67840.51,68240.47,67430.0,67656.0,2922.10611,,,,,,
2024-03-21 09:00:00,Binance:BTCUSDT,67656.01,67951.15,67656.0,67796.93,1712.23034,,,,,,
2024-03-21 10:00:00,Binance:BTCUSDT,67796.94,67932.6,67500.0,67531.96,1730.15348,,,,,,
2024-03-21 11:00:00,Binance:BTCUSDT,67531.96,67740.0,66340.0,66654.45,3183.54058,,,,,,
2024-03-21 12:00:00,Binance:BTCUSDT,66654.46,66948.0,66479.46,66719.99,2173.60177,,,,,,
2024-03-21 13:00:00,Binance:BTCUSDT,66719.99,67082.06,66072.2,67009.51,2339.47726,,,,,,
2024-03-21 14:00:00,Binance:BTCUSDT,67009.51,67330.0,66911.27,66980.01,1916.09621,,,,,,
2024-03-21 15:00:00,Binance:BTCUSDT,66980.01,67324.0,66920.7,66985.19,1346.64031,,,,,,
2024-03-21 16:00:00,Binance:BTCUSDT,66985.19,67659.53,66980.0,67283.55,2334.4347,,,,,,
2024-03-21 17:00:00,Binance:BTCUSDT,67283.54,67360.0,66650.0,66843.96,1937.5788,,,,,,
2024-03-21 18:00:00,Binance:BTCUSDT,66843.96,67020.0,66660.0,66966.84,1182.47318,,,,,,
2024-03-21 19:00:00,Binance:BTCUSDT,66966.83,67229.62,66740.0,67044.0,1371.65852,,,,,,
2024-03-21 20:00:00,Binance:BTCUSDT,67044.01,67469.0,67000.0,67244.01,1534.85792,,,,,,
2024-03-21 21:00:00,Binance:BTCUSDT,67244.01,67693.6,66620.0,66736.01,3275.81086,,,,,,
2024-03-21 22:00:00,Binance:BTCUSDT,66736.01,67395.2,66531.53,66860.07,2038.26807,,,,,,
2024-03-21 23:00:00,Binance:BTCUSDT,66860.07,66981.01,65885.96,66557.77,3395.32536,,,,,,
2024-03-22 00:00:00,Binance:BTCUSDT,66557.77,66826.75,66183.9,66791.93,1985.16397,,,,,,
2024-03-22 01:00:00,Binance:BTCUSDT,66791.93,67000.0,65666.0,65724.99,2748.887,,,,,,
2024-03-22 02:00:00,Binance:BTCUSDT,65724.99,65867.92,64871.01,65133.67,4029.80755,,,,,,
2024-03-22 03:00:00,Binance:BTCUSDT,65133.66,65568.56,64956.26,65223.74,3119.58995,,,,,,
2024-03-22 04:00:00,Binance:BTCUSDT,65223.73,65946.66,64529.01,65479.93,3705.33095,,,,,,
2024-03-22 05:00:00,Binance:BTCUSDT,65479.94,65730.0,65100.0,65653.97,1036.75324,,,,,,
2024-03-22 06:00:00,Binance:BTCUSDT,65653.98,65857.27,65343.23,65392.19,1369.35992,,,,,,
2024-03-22 07:00:00,Binance:BTCUSDT,65392.2,65624.13,65282.0,65501.27,968.33397,,,,,,
2024-03-22 08:00:00,Binance:BTCUSDT,65501.28,65985.44,65360.0,65794.0,1870.24114,,,,,,
2024-03-22 09:00:00,Binance:BTCUSDT,65793.99,65930.0,65212.73,65243.99,1560.27908,,,,,,
2024-03-22 10:00:00,Binance:BTCUSDT,65243.99,65717.19,65120.01,65644.0,1573.77753,,,,,,
2024-03-22 11:00:00,Binance:BTCUSDT,65644.0,66160.0,65570.89,65981.99,1855.84887,,,,,,
2024-03-22 12:00:00,Binance:BTCUSDT,65981.99,66288.02,65756.64,66144.85,1210.03178,,,,,,
2024-03-22 13:00:00,Binance:BTCUSDT,66144.85,66434.48,65938.34,66430.01,1112.9058,,,,,,
2024-03-22 14:00:00,Binance:BTCUSDT,66430.01,66649.62,66305.79,66448.08,1636.42496,,,,,,
2024-03-22 15:00:00,Binance:BTCUSDT,66448.08,66448.09,66124.5,66178.01,1046.28159,,,,,,
2024-03-22 16:00:00,Binance:BTCUSDT,66178.01,66363.1,65805.23,65858.68,1391.36805,,,,,,
2024-03-22 17:00:00,Binance:BTCUSDT,65858.68,66053.7,65344.41,65481.99,1549.15207,,,,,,
2024-03-22 18:00:00,Binance:BTCUSDT,65482.0,65600.0,64540.01,64656.37,2887.55684,,,,,,
2024-03-22 19:00:00,Binance:BTCUSDT,64656.37,64956.0,64065.72,64233.9,2536.68712,,,,,,
2024-03-22 20:00:00,Binance:BTCUSDT,64233.9,64674.06,63924.42,64260.51,2428.78925,,,,,,
2024-03-22 21:00:00,Binance:BTCUSDT,64260.51,64433.27,62820.0,63058.61,4779.54613,,,,,,
2024-03-22 22:00:00,Binance:BTCUSDT,63058.61,63465.3,62601.11,62739.99,4475.01124,,,,,,
2024-03-22 23:00:00,Binance:BTCUSDT,62739.99,64341.89,62634.58,63877.04,4095.69022,,,,,,
2024-03-23 00:00:00,Binance:BTCUSDT,63877.04,63883.97,62766.63,63270.62,3056.84037,,,,,,
2024-03-23 01:00:00,Binance:BTCUSDT,63270.61,63770.91,63260.01,63579.37,1877.78693,,,,,,
2024-03-23 02:00:00,Binance:BTCUSDT,63579.36,63974.12,63440.0,63745.83,1625.35844,,,,,,
2024-03-23 03:00:00,Binance:BTCUSDT,63745.84,64126.09,63440.29,63866.93,1913.16114,,,,,,
2024-03-23 04:00:00,Binance:BTCUSDT,63866.94,63978.86,63355.85,63501.66,1145.08174,,,,,,
2024-03-23 05:00:00,Binance:BTCUSDT,63501.67,63517.15,62260.0,62974.0,2900.41449,,,,,,
2024-03-23 06:00:00,Binance:BTCUSDT,62974.0,63236.03,62553.96,63022.0,1830.43155,,,,,,
2024-03-23 07:00:00,Binance:BTCUSDT,63022.01,63812.0,62985.0,63796.64,1123.71188,,,,,,
2024-03-23 08:00:00,Binance:BTCUSDT,63796.64,63804.0,63536.3,63571.99,973.70353,,,,,,
2024-03-23 09:00:00,Binance:BTCUSDT,63572.0,64334.25,63544.0,64111.63,1899.71273,,,,,,
2024-03-23 10:00:00,Binance:BTCUSDT,64111.63,64374.91,63739.0,63861.79,1166.53384,,,,,,
2024-03-23 11:00:00,Binance:BTCUSDT,63861.78,63866.0,63000.0,63556.0,1312.33055,,,,,,
2024-03-23 12:00:00,Binance:BTCUSDT,63556.0,64090.0,63506.5,63880.63,934.63001,,,,,,
2024-03-23 13:00:00,Binance:BTCUSDT,63880.62,64132.71,63720.76,64075.12,605.84805,,,,,,
2024-03-23 14:00:00,Binance:BTCUSDT,64075.13,64289.98,63984.0,64166.0,672.35298,,,,,,
2024-03-23 15:00:00,Binance:BTCUSDT,64166.01,64856.01,64162.02,64575.41,1460.39196,,,,,,
2024-03-23 16:00:00,Binance:BTCUSDT,64575.41,64857.14,64220.0,64521.99,1135.10972,,,,,,
2024-03-23 17:00:00,Binance:BTCUSDT,64522.0,64597.64,64186.21,64470.0,802.07123,,,,,,
2024-03-23 18:00:00,Binance:BTCUSDT,64470.0,64712.33,64204.09,64320.01,884.49724,,,,,,
2024-03-23 19:00:00,Binance:BTCUSDT,64320.0,64629.62,64234.0,64629.62,639.87361,,,,,,
2024-03-23 20:00:00,Binance:BTCUSDT,64629.61,64926.87,64537.75,64697.94,1088.91987,,,,,,
2024-03-23 21:00:00,Binance:BTCUSDT,64697.94,64721.4,64278.15,64596.06,1107.67413,,,,,,
2024-03-23 22:00:00,Binance:BTCUSDT,64596.06,65414.69,64387.45,65248.0,2066.92758,,,,,,
2024-03-23 23:00:00,Binance:BTCUSDT,65247.79,65350.0,64733.15,65104.05,1340.49966,,,,,,
2024-03-24 00:00:00,Binance:BTCUSDT,65104.06,65815.31,64892.25,65661.34,2093.03602,,,,,,
2024-03-24 01:00:00,Binance:BTCUSDT,65661.33,65999.0,65470.44,65652.7,1424.36914,,,,,,
2024-03-24 02:00:00,Binance:BTCUSDT,65652.7,65681.72,65270.01,65373.88,692.75822,,,,,,
2024-03-24 03:00:00,Binance:BTCUSDT,65373.88,65485.15,64786.25,64872.9,1058.3338,,,,,,
2024-03-24 04:00:00,Binance:BTCUSDT,64872.9,65118.2,64672.93,65009.78,677.42716,,,,,,
2024-03-24 05:00:00,Binance:BTCUSDT,65009.79,65199.97,64780.0,64944.69,442.70223,,,,,,
2024-03-24 06:00:00,Binance:BTCUSDT,64944.68,65050.72,64744.55,64747.86,474.50737,,,,,,
2024-03-24 07:00:00,Binance:BTCUSDT,64747.87,64810.0,63861.66,63990.01,1455.90346,,,,,,
2024-03-24 08:00:00,Binance:BTCUSDT,63990.02,64576.73,63954.85,64524.0,870.29259,,,,,,
2024-03-24 09:00:00,Binance:BTCUSDT,64524.0,64723.16,64380.0,64470.0,538.45739,,,,,,
2024-03-24 10:00:00,Binance:BTCUSDT,64470.01,64539.99,64170.0,64278.06,658.93709,,,,,,
2024-03-24 11:00:00,Binance:BTCUSDT,64278.05,64278.06,63922.85,63962.98,868.02748,,,,,,
2024-03-24 12:00:00,Binance:BTCUSDT,63962.98,64250.0,63772.29,64218.0,843.4309,,,,,,
2024-03-24 13:00:00,Binance:BTCUSDT,64218.0,64379.62,64103.33,64304.57,431.14367,,,,,,
2024-03-24 14:00:00,Binance:BTCUSDT,64304.57,64418.54,64086.19,64218.94,522.18944,,,,,,
2024-03-24 15:00:00,Binance:BTCUSDT,64218.93,64583.44,64027.77,64583.43,887.3597,,,,,,
2024-03-24 16:00:00,Binance:BTCUSDT,64583.44,65259.42,64476.0,65244.0,1825.98978,,,,,,
2024-03-24 17:00:00,Binance:BTCUSDT,65244.0,65251.99,64800.0,64880.02,927.0207,,,,,,
2024-03-24 18:00:00,Binance:BTCUSDT,64880.01,65368.66,64872.0,65098.01,862.8569,,,,,,
2024-03-24 19:00:00,Binance:BTCUSDT,65098.01,65349.56,64958.0,65334.01,873.86538,,,,,,
2024-03-24 20:00:00,Binance:BTCUSDT,65334.0,65783.88,65177.28,65646.77,1705.83907,,,,,,
2024-03-24 21:00:00,Binance:BTCUSDT,65646.76,65825.0,65262.8,65357.71,1308.27628,,,,,,
2024-03-24 22:00:00,Binance:BTCUSDT,65357.72,65925.19,65315.32,65649.99,1477.95869,,,,,,
2024-03-24 23:00:00,Binance:BTCUSDT,65650.0,65750.07,65433.22,65673.36,856.48235,,,,,,
2024-03-25 00:00:00,Binance:BTCUSDT,65673.36,65838.88,65177.38,65249.04,1202.84418,,,,,,
2024-03-25 01:00:00,Binance:BTCUSDT,65249.04,65539.01,64600.01,65345.99,2260.69649,,,,,,
2024-03-25 02:00:00,Binance:BTCUSDT,65345.99,66045.99,65340.0,65846.01,1923.39804,,,,,,
2024-03-25 03:00:00,Binance:BTCUSDT,65846.01,66041.67,65667.66,65843.02,1490.27069,,,,,,
2024-03-25 04:00:00,Binance:BTCUSDT,65843.02,66450.0,65730.6,66161.86,1944.75306,,,,,,
2024-03-25 05:00:00,Binance:BTCUSDT,66161.87,66666.0,66161.86,66530.01,1442.47129,,,,,,
2024-03-25 06:00:00,Binance:BTCUSDT,66530.01,67000.0,66480.01,66951.26,2145.20859,,,,,,
2024-03-25 07:00:00,Binance:BTCUSDT,66951.26,67628.69,66925.6,67209.99,3528.0104,,,,,,
2024-03-25 08:00:00,Binance:BTCUSDT,67210.0,67318.18,66503.97,66577.34,1749.90098,,,,,,
2024-03-25 09:00:00,Binance:BTCUSDT,66577.34,66997.01,66430.0,66556.0,1143.30913,,,,,,
2024-03-25 10:00:00,Binance:BTCUSDT,66556.0,66803.16,66385.06,66700.01,961.61426,,,,,,
2024-03-25 11:00:00,Binance:BTCUSDT,66700.01,67350.0,66575.76,67350.0,1256.64698,,,,,,
2024-03-25 12:00:00,Binance:BTCUSDT,67350.0,67533.33,67034.01,67505.99,1505.6807,,,,,,
2024-03-25 13:00:00,Binance:BTCUSDT,67506.0,67740.0,67264.11,67350.0,1504.72402,,,,,,
2024-03-25 14:00:00,Binance:BTCUSDT,67350.0,67400.0,66928.57,67149.99,1145.90651,,,,,,
2024-03-25 15:00:00,Binance:BTCUSDT,67150.0,67277.56,66710.0,66821.19,1030.90248,,,,,,
2024-03-25 16:00:00,Binance:BTCUSDT,66821.19,67200.0,66792.4,66938.67,1121.35609,,,,,,
2024-03-25 17:00:00,Binance:BTCUSDT,66938.68,67100.0,66747.65,67055.96,963.18355,,,,,,
2024-03-25 18:00:00,Binance:BTCUSDT,67055.96,67344.23,66840.9,66994.33,1181.44633,,,,,,
2024-03-25 19:00:00,Binance:BTCUSDT,66994.32,67020.0,66760.0,66810.15,1267.28922,,,,,,
2024-03-25 20:00:00,Binance:BTCUSDT,66810.15,67267.92,66780.0,67079.99,1117.7901,,,,,,
2024-03-25 21:00:00,Binance:BTCUSDT,67079.99,68000.0,66843.61,67984.0,2834.00376,,,,,,
2024-03-25 22:00:00,Binance:BTCUSDT,67984.01,69450.0,67677.45,69377.19,9198.98269,,,,,,
2024-03-25 23:00:00,Binance:BTCUSDT,69377.2,70000.0,69136.88,69792.05,5270.9542,,,,,,
2024-03-26 00:00:00,Binance:BTCUSDT,69792.06,70273.0,69440.18,70154.42,3937.65504,,,,,,
2024-03-26 01:00:00,Binance:BTCUSDT,70154.41,70844.44,70133.18,70559.09,3892.23798,,,,,,
2024-03-26 02:00:00,Binance:BTCUSDT,70559.08,70913.73,70364.8,70857.09,2325.51186,,,,,,
2024-03-26 03:00:00,Binance:BTCUSDT,70857.1,71000.0,70516.87,70960.89,2794.3952,,,,,,
2024-03-26 04:00:00,Binance:BTCUSDT,70960.89,71150.0,70684.84,70907.21,1846.42002,,,,,,
2024-03-26 05:00:00,Binance:BTCUSDT,70907.21,70941.1,69562.09,69853.57,2779.48822,,,,,,
2024-03-26 06:00:00,Binance:BTCUSDT,69853.58,70681.03,69850.0,70310.0,1460.9334,,,,,,
2024-03-26 07:00:00,Binance:BTCUSDT,70309.99,70469.99,69725.51,69880.01,1140.81214,,,,,,
2024-03-26 08:00:00,Binance:BTCUSDT,69880.0,70221.1,69732.8,69893.0,1197.13506,,,,,,
2024-03-26 09:00:00,Binance:BTCUSDT,69892.99,70323.79,69800.0,70284.19,1059.13894,,,,,,
2024-03-26 10:00:00,Binance:BTCUSDT,70284.19,70549.54,70045.0,70530.0,1200.78268,,,,,,
2024-03-26 11:00:00,Binance:BTCUSDT,70529.99,70606.0,70288.0,70423.11,985.82489,,,,,,
2024-03-26 12:00:00,Binance:BTCUSDT,70423.11,70665.83,70401.11,70600.83,797.28579,,,,,,
2024-03-26 13:00:00,Binance:BTCUSDT,70600.82,70609.17,70274.55,70300.0,933.54798,,,,,,
2024-03-26 14:00:00,Binance:BTCUSDT,70300.0,70616.64,70260.3,70616.01,986.18095,,,,,,
2024-03-26 15:00:00,Binance:BTCUSDT,70616.01,71561.1,70412.33,70486.38,3728.1966,,,,,,
2024-03-26 16:00:00,Binance:BTCUSDT,70486.38,70820.0,70268.66,70693.66,1845.31347,,,,,,
2024-03-26 17:00:00,Binance:BTCUSDT,70693.66,71280.0,70620.0,71142.23,1462.22622,,,,,,
2024-03-26 18:00:00,Binance:BTCUSDT,71142.24,71194.99,70865.73,70893.73,1466.58704,,,,,,
2024-03-26 19:00:00,Binance:BTCUSDT,70893.73,70906.72,70578.0,70693.16,1260.55387,,,,,,
2024-03-26 20:00:00,Binance:BTCUSDT,70693.17,71113.5,70524.0,71109.99,1464.34142,,,,,,
