datetime,symbol,open,high,low,close,volume
2024-07-11 13:45:00,Binance:BTCUSDT,57934.0,58100.0,57894.26,57994.01,388.63376
2024-07-11 14:00:00,Binance:BTCUSDT,57994.01,58097.95,57872.89,57930.34,280.36132
2024-07-11 14:15:00,Binance:BTCUSDT,57930.34,58003.01,57906.82,57966.19,154.58665
2024-07-11 14:30:00,Binance:BTCUSDT,57966.19,58005.03,57886.97,57999.53,133.90403
2024-07-11 14:45:00,Binance:BTCUSDT,57999.53,58075.34,57961.57,57996.0,137.07786
2024-07-11 15:00:00,Binance:BTCUSDT,57996.0,58028.44,57922.67,58011.99,154.02208
2024-07-11 15:15:00,Binance:BTCUSDT,58012.0,58284.24,58006.0,58195.98,325.5746
2024-07-11 15:30:00,Binance:BTCUSDT,58195.99,58238.29,58118.38,58130.01,161.62486
2024-07-11 15:45:00,Binance:BTCUSDT,58130.01,58300.0,58041.74,58191.5,291.8876
2024-07-11 16:00:00,Binance:BTCUSDT,58191.5,58328.0,58156.0,58184.72,207.45734
2024-07-11 16:15:00,Binance:BTCUSDT,58184.72,58222.0,58104.27,58154.01,168.21602
2024-07-11 16:30:00,Binance:BTCUSDT,58154.01,58184.0,58082.0,58082.54,105.23213
2024-07-11 16:45:00,Binance:BTCUSDT,58082.55,58200.0,58052.0,58159.09,91.34861
2024-07-11 17:00:00,Binance:BTCUSDT,58159.09,58272.0,58150.0,58252.01,143.08646
2024-07-11 17:15:00,Binance:BTCUSDT,58252.01,58381.7,58200.02,58310.01,194.48848
2024-07-11 17:30:00,Binance:BTCUSDT,58310.01,58317.87,58067.25,58224.73,357.9496
2024-07-11 17:45:00,Binance:BTCUSDT,58224.73,58310.83,58108.61,58290.13,175.68904
2024-07-11 18:00:00,Binance:BTCUSDT,58290.14,58500.0,58182.0,58238.54,359.62
2024-07-11 18:15:00,Binance:BTCUSDT,58238.54,58335.63,58174.25,58308.01,271.75166
2024-07-11 18:30:00,Binance:BTCUSDT,58308.01,58419.16,58290.8,58391.51,154.43546
2024-07-11 18:45:00,Binance:BTCUSDT,58391.51,58467.53,58368.0,58462.29,102.78126
2024-07-11 19:00:00,Binance:BTCUSDT,58462.29,58535.34,58407.6,58498.83,196.629
2024-07-11 19:15:00,Binance:BTCUSDT,58498.83,58513.07,58404.55,58450.0,125.1376
2024-07-11 19:30:00,Binance:BTCUSDT,58449.99,58769.82,58390.96,58703.52,714.27464
2024-07-11 19:45:00,Binance:BTCUSDT,58703.52,58936.52,58684.52,58777.99,736.31627
2024-07-11 20:00:00,Binance:BTCUSDT,58777.99,58798.0,58513.74,58624.01,439.57488
2024-07-11 20:15:00,Binance:BTCUSDT,58624.0,58849.01,58470.76,58717.02,547.33066
2024-07-11 20:30:00,Binance:BTCUSDT,58717.02,59650.0,58697.18,58922.01,2721.15132
2024-07-11 20:45:00,Binance:BTCUSDT,58922.01,59212.0,58670.99,58816.35,721.89552
2024-07-11 21:00:00,Binance:BTCUSDT,58816.35,58970.98,58426.0,58642.01,738.51096
2024-07-11 21:15:00,Binance:BTCUSDT,58642.01,58800.36,58580.0,58795.0,353.05717
2024-07-11 21:30:00,Binance:BTCUSDT,58795.0,58943.56,58236.95,58425.55,871.41652
2024-07-11 21:45:00,Binance:BTCUSDT,58425.55,58567.56,58360.89,58566.16,400.95674
2024-07-11 22:00:00,Binance:BTCUSDT,58566.16,58674.41,58254.42,58288.01,632.18117
2024-07-11 22:15:00,Binance:BTCUSDT,58288.01,58314.73,57555.0,57781.7,1673.58879
2024-07-11 22:30:00,Binance:BTCUSDT,57781.7,57971.55,57733.35,57743.38,404.1755
2024-07-11 22:45:00,Binance:BTCUSDT,57743.38,57956.0,57636.0,57790.01,368.68431
2024-07-11 23:00:00,Binance:BTCUSDT,57790.01,57904.0,57728.03,57848.0,370.39041
2024-07-11 23:15:00,Binance:BTCUSDT,57847.99,58125.8,57770.86,57812.09,792.59994
2024-07-11 23:30:00,Binance:BTCUSDT,57812.08,57812.08,57385.0,57560.31,571.77876
2024-07-11 23:45:00,Binance:BTCUSDT,57560.3,57581.31,57266.58,57402.01,438.60839
2024-07-12 00:00:00,Binance:BTCUSDT,57402.01,57539.48,57178.0,57518.42,441.59635
2024-07-12 00:15:00,Binance:BTCUSDT,57518.42,57647.81,57478.98,57626.62,183.40406
2024-07-12 00:30:00,Binance:BTCUSDT,57626.63,57751.73,57565.94,57610.71,250.74834
2024-07-12 00:45:00,Binance:BTCUSDT,57610.71,57675.15,57437.3,57640.84,204.25766
2024-07-12 01:00:00,Binance:BTCUSDT,57640.84,57788.46,57582.67,57767.07,194.62334
2024-07-12 01:15:00,Binance:BTCUSDT,57767.07,57908.16,57758.63,57882.24,155.24401
2024-07-12 01:30:00,Binance:BTCUSDT,57882.24,57912.0,57831.74,57868.0,148.32942
2024-07-12 01:45:00,Binance:BTCUSDT,57868.0,57940.01,57760.0,57797.32,292.23435
2024-07-12 02:00:00,Binance:BTCUSDT,57797.32,57838.43,57674.32,57828.01,250.98247
2024-07-12 02:15:00,Binance:BTCUSDT,57828.01,58000.61,57766.51,57766.52,247.26597
2024-07-12 02:30:00,Binance:BTCUSDT,57766.52,57919.88,57722.92,57904.71,148.12484
2024-07-12 02:45:00,Binance:BTCUSDT,57904.72,57904.72,57776.1,57841.27,144.0419
2024-07-12 03:00:00,Binance:BTCUSDT,57841.27,57849.41,57640.86,57658.01,214.72649
2024-07-12 03:15:00,Binance:BTCUSDT,57658.01,57658.01,57385.44,57412.0,357.99072
2024-07-12 03:30:00,Binance:BTCUSDT,57412.0,57608.0,57340.0,57486.25,220.93438
2024-07-12 03:45:00,Binance:BTCUSDT,57486.26,57540.0,57355.74,57378.01,219.6878
2024-07-12 04:00:00,Binance:BTCUSDT,57378.0,57535.08,57205.45,57217.54,343.82586
2024-07-12 04:15:00,Binance:BTCUSDT,57217.54,57445.76,57214.5,57431.89,165.39859
2024-07-12 04:30:00,Binance:BTCUSDT,57431.88,57559.94,57366.0,57500.0,112.77949
2024-07-12 04:45:00,Binance:BTCUSDT,57500.01,57590.9,57434.0,57554.0,110.49654
2024-07-12 05:00:00,Binance:BTCUSDT,57554.0,57636.0,57464.68,57474.0,97.69412
2024-07-12 05:15:00,Binance:BTCUSDT,57474.0,57475.7,57315.94,57414.0,112.13262
2024-07-12 05:30:00,Binance:BTCUSDT,57413.99,57417.19,57316.22,57371.86,97.64547
2024-07-12 05:45:00,Binance:BTCUSDT,57371.86,57540.01,57316.45,57460.02,109.00861
2024-07-12 06:00:00,Binance:BTCUSDT,57460.02,57538.49,57338.7,57352.01,138.71107
2024-07-12 06:15:00,Binance:BTCUSDT,57352.01,57520.0,57260.0,57518.01,143.67477
2024-07-12 06:30:00,Binance:BTCUSDT,57518.01,57538.88,57450.0,57460.01,107.48121
2024-07-12 06:45:00,Binance:BTCUSDT,57460.01,57481.92,57150.0,57338.58,211.48909
2024-07-12 07:00:00,Binance:BTCUSDT,57338.58,57393.23,57282.82,57304.01,117.30544
2024-07-12 07:15:00,Binance:BTCUSDT,57304.0,57360.01,57152.38,57254.0,148.58935
2024-07-12 07:30:00,Binance:BTCUSDT,57253.99,57350.0,57166.66,57334.0,231.44749
2024-07-12 07:45:00,Binance:BTCUSDT,57334.0,57399.88,57300.0,57339.89,72.10242
2024-07-12 08:00:00,Binance:BTCUSDT,57339.89,57444.0,57155.6,57284.0,219.03196
2024-07-12 08:15:00,Binance:BTCUSDT,57284.0,57506.0,57228.0,57488.0,151.34122
2024-07-12 08:30:00,Binance:BTCUSDT,57488.0,57571.86,57461.3,57571.85,119.2116
2024-07-12 08:45:00,Binance:BTCUSDT,57571.86,57571.86,57150.01,57178.0,205.37878
2024-07-12 09:00:00,Binance:BTCUSDT,57178.0,57346.97,57001.0,57031.99,281.90181
2024-07-12 09:15:00,Binance:BTCUSDT,57032.0,57053.5,56542.47,56610.0,917.6117
2024-07-12 09:30:00,Binance:BTCUSDT,56610.0,56839.75,56567.0,56782.2,235.31688
2024-07-12 09:45:00,Binance:BTCUSDT,56782.21,56963.68,56704.5,56950.01,193.38156
2024-07-12 10:00:00,Binance:BTCUSDT,56950.01,57056.82,56880.29,57016.01,170.88732
2024-07-12 10:15:00,Binance:BTCUSDT,57016.01,57419.22,56991.99,57193.88,365.41424
2024-07-12 10:30:00,Binance:BTCUSDT,57193.88,57318.85,57182.0,57300.01,145.7729
2024-07-12 10:45:00,Binance:BTCUSDT,57300.01,57380.0,57230.0,57332.88,142.3359
2024-07-12 11:00:00,Binance:BTCUSDT,57332.88,57368.0,56999.16,57024.86,238.21408
2024-07-12 11:15:00,Binance:BTCUSDT,57024.85,57100.0,56924.0,57018.01,130.81215
2024-07-12 11:30:00,Binance:BTCUSDT,57018.01,57123.49,56852.94,56908.0,139.76578
2024-07-12 11:45:00,Binance:BTCUSDT,56908.0,56963.81,56869.38,56914.01,99.06528
2024-07-12 12:00:00,Binance:BTCUSDT,56914.01,56994.18,56894.0,56954.81,80.7165
2024-07-12 12:15:00,Binance:BTCUSDT,56955.99,57032.0,56730.53,56730.53,154.1032
2024-07-12 12:30:00,Binance:BTCUSDT,56730.53,56951.35,56716.68,56923.7,138.93572
2024-07-12 12:45:00,Binance:BTCUSDT,56923.7,57067.75,56923.69,57018.0,162.52275
2024-07-12 13:00:00,Binance:BTCUSDT,57018.01,57068.67,56959.01,57032.02,96.24777
2024-07-12 13:15:00,Binance:BTCUSDT,57032.01,57103.65,56984.56,57082.85,121.91188
2024-07-12 13:30:00,Binance:BTCUSDT,57082.85,57104.92,57017.65,57017.66,111.60064
2024-07-12 13:45:00,Binance:BTCUSDT,57017.65,57047.89,56942.0,57026.0,121.01865
2024-07-12 14:00:00,Binance:BTCUSDT,57026.01,57174.18,57020.15,57116.5,135.21502
2024-07-12 14:15:00,Binance:BTCUSDT,57116.49,57345.44,57106.69,57326.0,291.6281
2024-07-12 14:30:00,Binance:BTCUSDT,57326.01,57416.13,57250.0,57313.72,301.03351
2024-07-12 14:45:00,Binance:BTCUSDT,57313.72,57348.54,57188.76,57210.0,154.74826
2024-07-12 15:00:00,Binance:BTCUSDT,57210.01,57319.5,57186.0,57230.1,158.27523
2024-07-12 15:15:00,Binance:BTCUSDT,57230.1,57245.46,57048.05,57105.0,243.82867
2024-07-12 15:30:00,Binance:BTCUSDT,57105.01,57154.0,56903.05,56924.78,366.4997
2024-07-12 15:45:00,Binance:BTCUSDT,56924.78,57110.8,56836.29,57106.94,271.09646
2024-07-12 16:00:00,Binance:BTCUSDT,57106.95,57238.41,57046.16,57228.0,298.5899
2024-07-12 16:15:00,Binance:BTCUSDT,57228.01,57278.63,57028.87,57155.88,184.70945
2024-07-12 16:30:00,Binance:BTCUSDT,57155.89,57304.8,57067.23,57204.01,239.16352
2024-07-12 16:45:00,Binance:BTCUSDT,57204.01,57334.32,57204.0,57323.02,142.53378
2024-07-12 17:00:00,Binance:BTCUSDT,57323.03,57325.6,57154.0,57196.08,122.30989
2024-07-12 17:15:00,Binance:BTCUSDT,57196.08,57208.33,57149.04,57177.82,118.67953
2024-07-12 17:30:00,Binance:BTCUSDT,57177.82,57207.68,57030.19,57084.31,171.11277
2024-07-12 17:45:00,Binance:BTCUSDT,57084.3,57084.3,56864.04,56949.99,199.47809
2024-07-12 18:00:00,Binance:BTCUSDT,56950.0,57068.0,56844.28,56917.31,150.39845
2024-07-12 18:15:00,Binance:BTCUSDT,56917.31,56968.0,56767.05,56945.21,218.50517
2024-07-12 18:30:00,Binance:BTCUSDT,56945.21,57157.21,56944.91,57156.27,154.53306
2024-07-12 18:45:00,Binance:BTCUSDT,57156.27,57190.0,57092.49,57172.84,179.32465
2024-07-12 19:00:00,Binance:BTCUSDT,57172.84,57189.43,57060.0,57082.27,339.34694
2024-07-12 19:15:00,Binance:BTCUSDT,57082.28,57260.41,57082.27,57248.53,198.92521
2024-07-12 19:30:00,Binance:BTCUSDT,57248.53,57278.0,57180.0,57243.99,196.66979
2024-07-12 19:45:00,Binance:BTCUSDT,57244.0,57248.0,57078.0,57203.54,228.24334
2024-07-12 20:00:00,Binance:BTCUSDT,57203.54,57459.1,57203.53,57280.67,429.63306
2024-07-12 20:15:00,Binance:BTCUSDT,57280.67,57479.51,57200.0,57440.0,266.75143
2024-07-12 20:30:00,Binance:BTCUSDT,57440.0,57443.67,57000.0,57203.99,802.49941
2024-07-12 20:45:00,Binance:BTCUSDT,57203.99,57385.0,57132.5,57382.3,266.88386
2024-07-12 21:00:00,Binance:BTCUSDT,57382.29,57507.0,57355.8,57501.57,397.0336
2024-07-12 21:15:00,Binance:BTCUSDT,57501.56,57799.0,57444.29,57540.0,670.57027
2024-07-12 21:30:00,Binance:BTCUSDT,57540.0,57758.0,57488.63,57504.01,290.58755
2024-07-12 21:45:00,Binance:BTCUSDT,57504.01,58006.79,57487.0,57850.2,590.40322
2024-07-12 22:00:00,Binance:BTCUSDT,57850.2,57984.63,57688.9,57875.76,412.91806
2024-07-12 22:15:00,Binance:BTCUSDT,57875.76,57950.0,57702.64,57937.75,323.88112
2024-07-12 22:30:00,Binance:BTCUSDT,57937.75,58020.0,57829.72,57955.3,354.92951
2024-07-12 22:45:00,Binance:BTCUSDT,57955.3,57974.46,57722.22,57820.01,316.53043
2024-07-12 23:00:00,Binance:BTCUSDT,57820.0,57995.78,57775.27,57943.62,363.92993
2024-07-12 23:15:00,Binance:BTCUSDT,57943.61,58212.0,57821.91,58173.45,518.10805
2024-07-12 23:30:00,Binance:BTCUSDT,58173.44,58218.0,57920.0,57997.41,302.52809
2024-07-12 23:45:00,Binance:BTCUSDT,57997.41,58278.0,57920.0,58214.0,397.20671
2024-07-13 00:00:00,Binance:BTCUSDT,58213.99,58247.53,58026.0,58032.96,364.90192
2024-07-13 00:15:00,Binance:BTCUSDT,58032.96,58250.81,57967.4,58230.86,409.59892
2024-07-13 00:30:00,Binance:BTCUSDT,58230.86,58428.91,58096.01,58100.18,406.58365
2024-07-13 00:45:00,Binance:BTCUSDT,58100.17,58150.0,57936.97,58116.01,314.77079
2024-07-13 01:00:00,Binance:BTCUSDT,58116.0,58186.91,57951.01,58110.01,185.04773
2024-07-13 01:15:00,Binance:BTCUSDT,58110.0,58317.12,58105.19,58166.48,317.76668
2024-07-13 01:30:00,Binance:BTCUSDT,58166.48,58270.0,58095.0,58184.0,116.73025
2024-07-13 01:45:00,Binance:BTCUSDT,58183.99,58248.0,58125.1,58161.82,99.39268
2024-07-13 02:00:00,Binance:BTCUSDT,58161.82,58169.76,58065.0,58168.0,145.47613
2024-07-13 02:15:00,Binance:BTCUSDT,58167.99,58299.0,58085.0,58139.8,188.57742
2024-07-13 02:30:00,Binance:BTCUSDT,58139.8,58465.28,58110.0,58401.37,325.02616
2024-07-13 02:45:00,Binance:BTCUSDT,58401.37,58526.68,58294.0,58296.9,375.76618
2024-07-13 03:00:00,Binance:BTCUSDT,58296.9,58355.51,58103.52,58158.43,278.45996
2024-07-13 03:15:00,Binance:BTCUSDT,58158.43,58175.61,57858.53,57903.71,464.23819
2024-07-13 03:30:00,Binance:BTCUSDT,57903.7,57903.7,57699.88,57814.01,382.14145
2024-07-13 03:45:00,Binance:BTCUSDT,57814.01,57865.48,57500.0,57576.01,538.02708
2024-07-13 04:00:00,Binance:BTCUSDT,57576.01,57646.0,57472.57,57482.29,341.45783
2024-07-13 04:15:00,Binance:BTCUSDT,57482.29,57499.0,57150.06,57321.12,507.9393
2024-07-13 04:30:00,Binance:BTCUSDT,57321.12,57533.63,57300.03,57533.63,166.43435
2024-07-13 04:45:00,Binance:BTCUSDT,57533.62,57609.46,57520.37,57542.01,124.45712
2024-07-13 05:00:00,Binance:BTCUSDT,57542.0,57680.6,57502.0,57662.04,109.28842
2024-07-13 05:15:00,Binance:BTCUSDT,57662.03,57662.03,57538.01,57585.44,100.10434
2024-07-13 05:30:00,Binance:BTCUSDT,57585.44,57680.39,57545.44,57601.4,68.98245
2024-07-13 05:45:00,Binance:BTCUSDT,57601.39,57655.61,57582.55,57597.03,55.67616
2024-07-13 06:00:00,Binance:BTCUSDT,57597.02,57711.43,57580.0,57686.0,55.48126
2024-07-13 06:15:00,Binance:BTCUSDT,57685.99,57874.29,57685.99,57688.01,205.8932
2024-07-13 06:30:00,Binance:BTCUSDT,57688.0,57722.66,57671.63,57719.61,90.84545
2024-07-13 06:45:00,Binance:BTCUSDT,57719.61,57811.32,57702.0,57792.01,114.28686
2024-07-13 07:00:00,Binance:BTCUSDT,57792.01,57794.0,57716.0,57735.01,52.17692
2024-07-13 07:15:00,Binance:BTCUSDT,57735.0,57868.91,57735.0,57813.59,90.34929
2024-07-13 07:30:00,Binance:BTCUSDT,57813.58,57852.86,57804.45,57834.58,65.89494
2024-07-13 07:45:00,Binance:BTCUSDT,57834.59,57906.1,57834.59,57889.1,78.94076
2024-07-13 08:00:00,Binance:BTCUSDT,57889.09,57926.5,57834.79,57875.36,84.79
2024-07-13 08:15:00,Binance:BTCUSDT,57875.35,57910.0,57766.64,57818.86,125.39319
2024-07-13 08:30:00,Binance:BTCUSDT,57818.86,57872.0,57762.39,57826.01,54.51688
2024-07-13 08:45:00,Binance:BTCUSDT,57826.0,57846.0,57806.0,57835.58,50.03288
2024-07-13 09:00:00,Binance:BTCUSDT,57835.57,57940.0,57807.94,57928.32,86.63938
2024-07-13 09:15:00,Binance:BTCUSDT,57928.31,57969.7,57878.39,57886.48,72.49881
2024-07-13 09:30:00,Binance:BTCUSDT,57886.48,57900.0,57830.0,57889.15,86.12755
2024-07-13 09:45:00,Binance:BTCUSDT,57889.15,57919.65,57854.75,57880.0,44.79865
2024-07-13 10:00:00,Binance:BTCUSDT,57880.0,57884.0,57766.78,57815.31,87.96208
2024-07-13 10:15:00,Binance:BTCUSDT,57815.31,57880.51,57780.0,57862.0,109.36919
2024-07-13 10:30:00,Binance:BTCUSDT,57861.99,57935.16,57820.0,57908.08,137.18137
2024-07-13 10:45:00,Binance:BTCUSDT,57908.07,57958.38,57908.07,57946.43,181.86428
2024-07-13 11:00:00,Binance:BTCUSDT,57946.43,57991.5,57900.0,57914.0,78.55234
2024-07-13 11:15:00,Binance:BTCUSDT,57914.0,57914.0,57849.62,57874.0,79.19219
2024-07-13 11:30:00,Binance:BTCUSDT,57874.0,57880.0,57809.1,57840.0,83.54459
2024-07-13 11:45:00,Binance:BTCUSDT,57839.99,57905.04,57786.65,57814.0,84.36986
2024-07-13 12:00:00,Binance:BTCUSDT,57814.0,57830.0,57769.82,57822.0,76.76417
2024-07-13 12:15:00,Binance:BTCUSDT,57822.0,57835.28,57770.89,57784.97,87.78618
2024-07-13 12:30:00,Binance:BTCUSDT,57784.97,57852.13,57779.25,57779.26,57.47031
2024-07-13 12:45:00,Binance:BTCUSDT,57779.26,57820.0,57775.85,57775.86,58.94743
2024-07-13 13:00:00,Binance:BTCUSDT,57775.86,57912.75,57756.63,57818.01,131.65121
2024-07-13 13:15:00,Binance:BTCUSDT,57818.01,57957.9,57798.2,57924.0,118.64865
2024-07-13 13:30:00,Binance:BTCUSDT,57924.0,57958.63,57883.3,57932.01,77.29463
2024-07-13 13:45:00,Binance:BTCUSDT,57932.01,58179.92,57888.0,58076.02,419.05111
2024-07-13 14:00:00,Binance:BTCUSDT,58076.02,58109.91,58002.0,58002.01,79.09124
2024-07-13 14:15:00,Binance:BTCUSDT,58002.0,58216.08,58002.0,58150.3,119.06243
2024-07-13 14:30:00,Binance:BTCUSDT,58150.3,58173.15,58059.27,58063.21,81.04113
2024-07-13 14:45:00,Binance:BTCUSDT,58063.22,58088.85,58028.99,58038.55,48.74888
2024-07-13 15:00:00,Binance:BTCUSDT,58038.55,58085.63,58013.29,58085.63,55.26521
2024-07-13 15:15:00,Binance:BTCUSDT,58085.63,58152.01,58040.0,58130.01,100.87263
2024-07-13 15:30:00,Binance:BTCUSDT,58130.01,58148.11,58088.1,58120.01,52.56086
2024-07-13 15:45:00,Binance:BTCUSDT,58120.01,58170.33,58090.01,58170.32,67.91897
2024-07-13 16:00:00,Binance:BTCUSDT,58170.33,58198.46,58108.51,58118.44,90.12265
2024-07-13 16:15:00,Binance:BTCUSDT,58118.44,58160.0,58118.43,58150.01,52.81081
2024-07-13 16:30:00,Binance:BTCUSDT,58150.0,58150.01,58068.0,58070.03,59.70812
2024-07-13 16:45:00,Binance:BTCUSDT,58070.02,58070.03,57940.1,57949.93,138.21533
2024-07-13 17:00:00,Binance:BTCUSDT,57950.2,58002.6,57900.57,57987.22,125.50576
